"﻿鄉鎮市區","村里","納稅單位(戶)","綜合所得總額","平均數","中位數","第一分位數","第三分位數","標準差","變異係數"
"新北市樹林區","樂山里","530","393079","742","356","188","676","3276.91","441.83"
"新北市樹林區","東園里","437","246904","565","373","194","679","681.67","120.65"
"新北市樹林區","西園里","481","243169","506","349","191","626","553.27","109.44"
"新北市樹林區","南園里","4916","5049024","1027","676","295","1352","1225.76","119.35"
"新北市樹林區","北園里","603","320301","531","346","180","668","624.06","117.49"
"新北市樹林區","柑園里","3161","3484635","1102","679","275","1428","1453.95","131.89"
"新北市樹林區","樹南里","1289","775611","602","408","199","771","645.16","107.22"
"新北市樹林區","樹德里","1094","684460","626","421","200","785","767.44","122.66"
"新北市樹林區","樹人里","1050","687984","655","382","198","752","906.07","138.28"
"新北市樹林區","保安里","1912","1138439","595","398","199","741","660.68","110.96"
"新北市樹林區","三福里","1102","579955","526","332","170","651","673.85","128.04"
"新北市樹林區","三興里","1174","523876","446","322","171","545","500.67","112.20"
"新北市樹林區","大同里","1116","669864","600","402","195","822","654.92","109.11"
"新北市樹林區","彭福里","1528","911667","597","395","194","760","662.87","111.10"
"新北市樹林區","東陽里","1804","959895","532","372","187","693","534.31","100.42"
"新北市樹林區","東昇里","1600","957980","599","390","192","730","698.46","116.65"
"新北市樹林區","和平里","1121","588167","525","354","190","663","603.10","114.95"
"新北市樹林區","圳福里","1260","677857","538","371","191","679","607.60","112.94"
"新北市樹林區","圳安里","1141","583077","511","377","182","657","541.97","106.06"
"新北市樹林區","樹興里","1073","643750","600","393","188","766","670.70","111.79"
"新北市樹林區","彭興里","1599","746026","467","329","171","591","524.28","112.37"
"新北市樹林區","文林里","1525","911449","598","399","190","756","691.17","115.64"
"新北市樹林區","光興里","1179","583685","495","352","184","613","575.83","116.31"
"新北市樹林區","金寮里","1268","696589","549","377","190","693","592.35","107.82"
"新北市樹林區","中山里","1509","870251","577","373","196","709","655.68","113.69"
"新北市樹林區","山佳里","1676","931245","556","381","200","697","624.00","112.30"
"新北市樹林區","育英里","978","653064","668","427","211","793","825.57","123.63"
"新北市樹林區","樹福里","1214","1108663","913","517","230","1151","1152.78","126.23"
"新北市樹林區","中華里","1051","565617","538","370","199","694","543.18","100.93"
"新北市樹林區","太順里","778","353171","454","338","166","586","425.76","93.79"
"新北市樹林區","圳民里","888","474665","535","368","185","670","871.65","163.07"
"新北市樹林區","圳生里","563","285471","507","353","175","582","615.98","121.48"
"新北市樹林區","三龍里","688","374927","545","362","171","673","634.44","116.42"
"新北市樹林區","其他","3","638","213","251","166","279","118.20","55.57"
"新北市樹林區","合計","52399","33747860","644","401","197","784","886.61","137.66"
"新北市中和區","中原里","2319","2197217","947","535","253","1173","1305.69","137.81"
"新北市中和區","平河里","2948","2180722","740","467","224","980","817.71","110.54"
"新北市中和區","力行里","2018","1682566","834","528","248","1080","1005.78","120.63"
"新北市中和區","枋寮里","1162","896365","771","472","220","962","919.18","119.16"
"新北市中和區","廟美里","1424","922881","648","419","204","782","846.97","130.69"
"新北市中和區","瓦磘里","1752","1307961","747","488","238","969","791.80","106.06"
"新北市中和區","積穗里","2710","2152460","794","482","234","952","1500.08","188.86"
"新北市中和區","瑞穗里","744","508560","684","453","216","909","797.33","116.65"
"新北市中和區","灰磘里","185","128531","695","393","177","866","954.11","137.33"
"新北市中和區","錦和里","1708","1211774","709","453","219","877","882.74","124.42"
"新北市中和區","內南里","1429","817613","572","381","196","700","712.32","124.50"
"新北市中和區","外南里","1394","906986","651","425","200","810","766.46","117.80"
"新北市中和區","頂南里","911","597559","656","455","217","808","743.05","113.28"
"新北市中和區","橫路里","82","42222","515","359","106","599","589.77","114.54"
"新北市中和區","連和里","901","737316","818","511","223","1013","1128.66","137.92"
"新北市中和區","漳和里","1285","1090484","849","517","232","990","1492.29","175.85"
"新北市中和區","秀山里","1393","905246","650","448","216","844","696.49","107.18"
"新北市中和區","員山里","2090","1580332","756","479","226","989","1067.71","141.21"
"新北市中和區","安樂里","1243","1187243","955","589","250","1216","1182.82","123.84"
"新北市中和區","壽德里","1331","971095","730","475","226","968","848.59","116.31"
"新北市中和區","新南里","2887","2598375","900","576","258","1187","1029.15","114.35"
"新北市中和區","崇南里","1436","1083159","754","501","230","981","845.02","112.03"
"新北市中和區","東南里","1306","886542","679","404","199","838","1091.28","160.76"
"新北市中和區","秀明里","1667","1301409","781","479","222","951","1055.05","135.14"
"新北市中和區","安平里","2182","2239667","1026","578","257","1328","1378.13","134.26"
"新北市中和區","景平里","1830","1445816","790","508","234","1056","882.35","111.68"
"新北市中和區","嘉穗里","912","528694","580","387","197","706","611.68","105.52"
"新北市中和區","景安里","1594","1174523","737","468","219","905","921.99","125.13"
"新北市中和區","連城里","2042","1678520","822","469","238","992","3538.11","430.43"
"新北市中和區","福美里","1268","763842","602","409","210","794","616.33","102.31"
"新北市中和區","安和里","1076","912506","848","520","242","1090","1000.20","117.94"
"新北市中和區","中安里","1617","1544767","955","568","254","1188","1316.31","137.79"
"新北市中和區","泰安里","1077","746572","693","439","209","883","873.90","126.07"
"新北市中和區","華南里","1548","1293801","836","488","231","989","1094.13","130.91"
"新北市中和區","秀峰里","1593","1041525","654","421","215","810","967.91","148.04"
"新北市中和區","秀水里","1089","644993","592","419","204","745","661.55","111.69"
"新北市中和區","景南里","926","631763","682","401","189","822","881.78","129.25"
"新北市中和區","復興里","1486","937299","631","401","185","815","789.40","125.15"
"新北市中和區","和興里","1437","1130060","786","471","225","962","1058.10","134.55"
"新北市中和區","南山里","1767","1759926","996","560","248","1131","3352.73","336.62"
"新北市中和區","景新里","1062","684314","644","402","198","785","765.96","118.87"
"新北市中和區","景福里","1930","1570511","814","490","226","970","1140.64","140.17"
"新北市中和區","清穗里","885","574964","650","427","218","790","770.26","118.56"
"新北市中和區","佳和里","1556","1184584","761","452","217","917","1086.64","142.73"
"新北市中和區","德穗里","1382","968699","701","435","208","870","853.26","121.73"
"新北市中和區","嘉新里","1170","687206","587","403","206","722","855.67","145.68"
"新北市中和區","建和里","1010","690812","684","433","217","856","902.26","131.91"
"新北市中和區","仁和里","1175","692966","590","408","207","747","671.08","113.79"
"新北市中和區","秀景里","2096","1676419","800","480","235","1040","971.74","121.49"
"新北市中和區","中正里","1131","625174","553","387","182","707","621.51","112.44"
"新北市中和區","福善里","1412","931600","660","438","213","846","767.59","116.34"
"新北市中和區","福真里","1205","780843","648","421","207","804","769.70","118.78"
"新北市中和區","秀仁里","1059","889841","840","541","226","1109","1113.09","132.47"
"新北市中和區","忠孝里","1362","794115","583","407","204","752","628.02","107.71"
"新北市中和區","民享里","754","446728","592","415","211","732","647.37","109.27"
"新北市中和區","民生里","1280","931354","728","469","229","949","775.33","106.56"
"新北市中和區","國光里","1230","786307","639","432","204","848","668.39","104.56"
"新北市中和區","福和里","1107","723984","654","402","212","814","800.75","122.44"
"新北市中和區","秀成里","1160","847646","731","446","216","886","1001.34","137.03"
"新北市中和區","秀福里","1584","1232906","778","488","227","997","955.64","122.78"
"新北市中和區","華新里","2206","1458780","661","449","226","871","704.92","106.60"
"新北市中和區","壽南里","666","423388","636","424","208","785","767.64","120.75"
"新北市中和區","文元里","1578","883978","560","396","201","737","571.17","101.96"
"新北市中和區","明德里","1121","615702","549","386","197","711","569.55","103.70"
"新北市中和區","信和里","1149","655249","570","380","197","690","660.33","115.79"
"新北市中和區","福祥里","1505","966894","642","408","189","800","779.72","121.37"
"新北市中和區","景文里","1237","1135443","918","511","244","1116","1182.68","128.85"
"新北市中和區","錦昌里","682","641710","941","525","226","1141","1255.05","133.38"
"新北市中和區","民安里","1462","915741","626","434","206","834","659.78","105.34"
"新北市中和區","安穗里","1387","938906","677","427","207","856","912.26","134.76"
"新北市中和區","明穗里","1463","1003606","686","471","209","881","794.06","115.75"
"新北市中和區","自強里","1481","891335","602","420","212","783","596.70","99.15"
"新北市中和區","正行里","981","749273","764","500","250","975","903.27","118.26"
"新北市中和區","德行里","2321","2216825","955","621","283","1241","1078.01","112.87"
"新北市中和區","安順里","1473","1184503","804","496","234","983","986.40","122.66"
"新北市中和區","宜安里","594","431841","727","474","234","967","783.05","107.71"
"新北市中和區","秀義里","859","631117","735","467","230","888","1208.86","164.54"
"新北市中和區","秀士里","703","513637","731","482","225","978","811.54","111.07"
"新北市中和區","興南里","857","523486","611","400","194","768","665.19","108.90"
"新北市中和區","景本里","599","379240","633","413","205","771","691.03","109.15"
"新北市中和區","中興里","2348","2014771","858","542","252","1142","979.79","114.18"
"新北市中和區","吉興里","1026","853763","832","532","236","1160","897.30","107.83"
"新北市中和區","福南里","1273","803845","631","378","188","781","790.34","125.16"
"新北市中和區","正南里","931","502530","540","371","166","684","586.63","108.68"
"新北市中和區","錦盛里","1128","616113","546","392","191","708","546.98","100.14"
"新北市中和區","中山里","809","554473","685","454","210","842","934.22","136.31"
"新北市中和區","冠穗里","1067","746474","700","432","219","829","1260.31","180.15"
"新北市中和區","嘉慶里","1216","723306","595","406","206","756","650.92","109.43"
"新北市中和區","錦中里","1256","816864","650","415","208","822","886.99","136.38"
"新北市中和區","員富里","1052","644648","613","399","195","775","680.59","111.06"
"新北市中和區","民有里","804","444069","552","390","187","669","610.15","110.47"
"新北市中和區","碧河里","1498","1257286","839","501","230","1075","1054.69","125.66"
"新北市中和區","國華里","991","634436","640","410","219","820","689.53","107.71"
"新北市中和區","其他","9","4678","520","164","9","495","701.00","134.88"
"新北市中和區","合計","125051","91867776","735","458","219","919","1107.83","150.80"
"新北市土城區","埤塘里","1092","592718","543","393","192","704","526.43","96.99"
"新北市土城區","土城里","585","363267","621","389","188","724","923.16","148.66"
"新北市土城區","員林里","2206","1668004","756","465","221","939","913.11","120.76"
"新北市土城區","貨饒里","1420","1000421","705","429","219","826","914.31","129.78"
"新北市土城區","柑林里","1066","854986","802","523","232","1072","1135.03","141.52"
"新北市土城區","埤林里","2779","2030814","731","468","222","944","843.26","115.39"
"新北市土城區","峰廷里","1998","969209","485","352","184","644","488.84","100.77"
"新北市土城區","廷寮里","1359","774813","570","393","202","740","609.40","106.89"
"新北市土城區","清水里","2357","1278402","542","368","190","695","567.59","104.65"
"新北市土城區","清化里","408","232931","571","389","185","708","687.83","120.48"
"新北市土城區","大安里","1481","879734","594","383","194","723","697.95","117.50"
"新北市土城區","永寧里","2403","1465883","610","392","193","756","727.16","119.20"
"新北市土城區","祖田里","470","217357","462","341","179","573","485.03","104.88"
"新北市土城區","頂埔里","1526","951135","623","397","191","767","1050.20","168.49"
"新北市土城區","沛陂里","1432","869686","607","390","188","722","779.46","128.34"
"新北市土城區","頂新里","1004","840023","837","546","252","1142","875.50","104.64"
"新北市土城區","長風里","664","466269","702","437","206","892","787.00","112.07"
"新北市土城區","頂福里","1457","767304","527","367","192","647","563.19","106.94"
"新北市土城區","員仁里","1651","857550","519","355","187","659","554.65","106.78"
"新北市土城區","日新里","1361","745827","548","372","177","709","605.65","110.52"
"新北市土城區","瑞興里","872","496420","569","406","200","714","603.94","106.09"
"新北市土城區","清溪里","1930","1289726","668","432","212","835","783.53","117.25"
"新北市土城區","清和里","1640","791813","483","350","182","626","495.85","102.70"
"新北市土城區","永豐里","1315","970512","738","468","216","932","893.69","121.09"
"新北市土城區","日和里","1745","1082854","621","393","198","770","733.75","118.24"
"新北市土城區","平和里","2037","1049894","515","365","186","652","554.90","107.66"
"新北市土城區","樂利里","1595","940023","589","376","208","711","672.02","114.03"
"新北市土城區","廣福里","1815","1208710","666","422","198","869","752.31","112.97"
"新北市土城區","學府里","1073","667147","622","414","206","744","686.65","110.44"
"新北市土城區","延壽里","1230","634932","516","351","180","662","570.41","110.50"
"新北市土城區","安和里","1475","788111","534","378","190","704","550.46","103.02"
"新北市土城區","青雲里","840","510893","608","398","198","752","684.39","112.53"
"新北市土城區","員福里","1702","958973","563","361","184","657","783.85","139.12"
"新北市土城區","延吉里","1081","533565","494","335","170","603","567.06","114.89"
"新北市土城區","復興里","1418","903907","637","402","204","804","733.06","115.00"
"新北市土城區","裕生里","1675","1062392","634","405","208","824","707.79","111.59"
"新北市土城區","員信里","1342","761810","568","376","193","671","696.00","122.61"
"新北市土城區","延和里","2002","1254323","627","418","212","764","729.06","116.36"
"新北市土城區","學成里","1045","599587","574","396","184","754","602.33","104.98"
"新北市土城區","永富里","1529","815079","533","365","193","682","560.98","105.23"
"新北市土城區","中正里","1015","640025","631","418","205","829","667.92","105.92"
"新北市土城區","學士里","1543","1310093","849","521","236","1153","957.37","112.76"
"新北市土城區","明德里","2080","1798404","865","550","249","1136","1261.06","145.85"
"新北市土城區","廣興里","1136","728300","641","440","200","836","675.71","105.40"
"新北市土城區","青山里","813","432919","532","372","175","690","548.09","102.93"
"新北市土城區","金城里","1871","1128369","603","399","197","819","625.99","103.80"
"新北市土城區","延祿里","1141","605419","531","387","186","671","558.48","105.25"
"新北市土城區","其他","3","2337","779","704","376","1144","771.06","98.99"
"新北市土城區","合計","67682","41792872","617","401","199","770","745.94","120.80"
"新北市瑞芳區","龍潭里","241","158800","659","440","214","819","934.62","141.84"
"新北市瑞芳區","龍鎮里","351","185348","528","396","197","706","517.38","97.98"
"新北市瑞芳區","龍山里","408","194759","477","343","164","587","507.01","106.21"
"新北市瑞芳區","龍川里","505","251496","498","325","168","633","533.39","107.10"
"新北市瑞芳區","龍安里","170","79862","470","331","133","599","487.13","103.69"
"新北市瑞芳區","柑坪里","263","128459","488","350","187","575","540.77","110.71"
"新北市瑞芳區","爪峰里","1120","519908","464","336","163","590","555.87","119.75"
"新北市瑞芳區","基山里","79","38143","483","337","188","633","497.72","103.08"
"新北市瑞芳區","永慶里","96","38435","400","270","101","504","465.03","116.15"
"新北市瑞芳區","崇文里","75","33168","442","309","141","582","437.14","98.85"
"新北市瑞芳區","福住里","28","29738","1062","560","273","1019","1431.38","134.77"
"新北市瑞芳區","頌德里","77","40968","532","336","171","646","874.46","164.36"
"新北市瑞芳區","瓜山里","44","28981","659","399","226","728","799.64","121.40"
"新北市瑞芳區","石山里","78","45731","586","336","192","857","616.01","105.07"
"新北市瑞芳區","新山里","80","39624","495","371","148","662","457.07","92.28"
"新北市瑞芳區","銅山里","39","20724","531","268","123","685","687.72","129.42"
"新北市瑞芳區","龍興里","617","379633","615","427","185","776","683.60","111.10"
"新北市瑞芳區","濓洞里","122","62680","514","335","193","627","498.90","97.11"
"新北市瑞芳區","吉慶里","535","240579","450","330","170","570","518.55","115.32"
"新北市瑞芳區","傑魚里","551","241967","439","308","176","520","528.45","120.34"
"新北市瑞芳區","上天里","371","149173","402","315","171","493","394.45","98.10"
"新北市瑞芳區","猴硐里","100","53760","538","288","137","531","1377.26","256.19"
"新北市瑞芳區","光復里","55","19631","357","277","155","423","326.01","91.34"
"新北市瑞芳區","弓橋里","74","28037","379","272","125","495","402.74","106.30"
"新北市瑞芳區","碩仁里","29","13979","482","287","163","486","690.86","143.32"
"新北市瑞芳區","海濱里","279","131152","470","330","140","633","484.29","103.02"
"新北市瑞芳區","深澳里","238","115764","486","367","168","620","497.68","102.32"
"新北市瑞芳區","鼻頭里","147","81753","556","289","144","536","1072.88","192.92"
"新北市瑞芳區","南雅里","51","15782","309","261","119","428","255.04","82.42"
"新北市瑞芳區","吉安里","897","408566","455","334","178","564","490.44","107.67"
"新北市瑞芳區","濓新里","66","27254","413","268","146","503","427.65","103.56"
"新北市瑞芳區","瑞濱里","480","215088","448","342","172","572","429.87","95.93"
"新北市瑞芳區","東和里","438","198997","454","321","193","594","436.75","96.13"
"新北市瑞芳區","新峰里","927","450044","485","361","185","603","478.14","98.49"
"新北市瑞芳區","其他","4","1474","368","258","231","395","261.39","70.94"
"新北市瑞芳區","合計","9635","4669456","485","338","172","602","568.44","117.29"
"新北市平溪區","薯榔里","88","30454","346","283","157","466","326.48","94.34"
"新北市平溪區","白石里","60","20867","348","289","123","455","353.60","101.67"
"新北市平溪區","菁桐里","50","18911","378","335","169","535","281.31","74.38"
"新北市平溪區","平溪里","55","25492","463","284","168","507","508.25","109.66"
"新北市平溪區","石底里","110","65163","592","360","178","608","799.63","134.98"
"新北市平溪區","嶺腳里","140","64755","463","356","164","598","444.22","96.04"
"新北市平溪區","東勢里","66","42458","643","325","164","670","940.23","146.16"
"新北市平溪區","平湖里","26","11075","426","352","190","616","323.13","75.86"
"新北市平溪區","南山里","84","36753","438","315","200","546","382.23","87.36"
"新北市平溪區","新寮里","20","9783","489","391","240","546","405.86","82.98"
"新北市平溪區","十分里","142","74620","525","376","209","600","627.47","119.41"
"新北市平溪區","望古里","36","19071","530","465","178","653","442.24","83.48"
"新北市平溪區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市平溪區","合計","877","419402","478","334","175","554","561.56","117.43"
"新北市雙溪區","雙溪里","117","128142","1095","290","130","543","7356.62","671.69"
"新北市雙溪區","共和里","89","43078","484","391","236","545","430.21","88.88"
"新北市雙溪區","新基里","165","85240","517","347","160","658","673.08","130.29"
"新北市雙溪區","魚行里","175","89931","514","346","171","687","510.90","99.42"
"新北市雙溪區","三港里","88","56522","642","459","234","789","690.54","107.51"
"新北市雙溪區","牡丹里","336","154052","458","321","151","567","535.41","116.78"
"新北市雙溪區","三貂里","60","27216","454","309","162","638","429.45","94.68"
"新北市雙溪區","平林里","240","121794","507","332","175","622","519.21","102.31"
"新北市雙溪區","上林里","146","63754","437","308","153","658","407.46","93.31"
"新北市雙溪區","外柑里","73","33130","454","351","218","541","396.45","87.36"
"新北市雙溪區","長源里","64","41115","642","366","222","671","997.95","155.34"
"新北市雙溪區","泰平里","302","174177","577","385","179","752","668.98","115.99"
"新北市雙溪區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市雙溪區","合計","1855","1018152","549","344","171","647","1929.59","351.56"
"新北市貢寮區","貢寮里","179","91103","509","378","186","672","535.46","105.21"
"新北市貢寮區","雙玉里","147","87996","599","380","206","634","795.55","132.90"
"新北市貢寮區","龍崗里","89","34796","391","301","177","569","295.32","75.54"
"新北市貢寮區","吉林里","100","56297","563","322","173","554","1241.87","220.59"
"新北市貢寮區","龍門里","123","56640","460","329","173","583","432.21","93.86"
"新北市貢寮區","福隆里","336","165429","492","349","184","605","511.91","103.97"
"新北市貢寮區","福連里","162","75160","464","346","211","579","436.68","94.12"
"新北市貢寮區","仁里里","424","211575","499","307","164","654","554.99","111.22"
"新北市貢寮區","真理里","427","183931","431","287","141","564","453.16","105.20"
"新北市貢寮區","美豐里","144","51795","360","309","145","511","269.97","75.06"
"新北市貢寮區","和美里","197","87836","446","318","184","504","465.31","104.36"
"新北市貢寮區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市貢寮區","合計","2328","1102559","474","326","171","596","557.35","117.68"
"新北市金山區","和平里","121","62634","518","332","164","593","665.60","128.58"
"新北市金山區","大同里","172","94725","551","381","191","726","583.53","105.96"
"新北市金山區","豐漁里","92","45928","499","350","159","586","550.62","110.30"
"新北市金山區","磺港里","371","160914","434","275","145","498","543.36","125.28"
"新北市金山區","美田里","1152","579679","503","344","162","676","498.28","99.02"
"新北市金山區","五湖里","486","261400","538","368","168","651","652.37","121.29"
"新北市金山區","重和里","334","215901","646","333","119","660","1322.88","204.65"
"新北市金山區","兩湖里","91","45338","498","222","79","493","777.66","156.09"
"新北市金山區","六股里","167","70285","421","296","148","511","535.22","127.17"
"新北市金山區","三界里","128","75012","586","281","142","574","1929.55","329.26"
"新北市金山區","清泉里","194","85732","442","317","138","511","466.19","105.49"
"新北市金山區","西湖里","49","28512","582","342","183","913","553.45","95.12"
"新北市金山區","萬壽里","100","40935","409","264","153","632","362.38","88.52"
"新北市金山區","永興里","136","64055","471","340","154","584","491.77","104.41"
"新北市金山區","金美里","1419","651481","459","307","150","570","549.13","119.61"
"新北市金山區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市金山區","合計","5012","2482530","495","324","153","610","698.38","141.00"
"新北市萬里區","萬里里","1222","593782","486","342","180","615","547.67","112.71"
"新北市萬里區","龜吼里","541","296042","547","347","172","713","757.39","138.41"
"新北市萬里區","野柳里","665","329207","495","344","174","599","581.16","117.40"
"新北市萬里區","大鵬里","704","335625","477","320","168","587","628.94","131.92"
"新北市萬里區","磺潭里","145","66176","456","339","158","552","435.32","95.38"
"新北市萬里區","雙興里","204","133811","656","416","209","767","906.92","138.26"
"新北市萬里區","溪底里","124","62304","502","391","167","660","454.28","90.41"
"新北市萬里區","崁脚里","110","52879","481","305","150","562","651.79","135.59"
"新北市萬里區","中幅里","275","125664","457","328","178","599","446.29","97.67"
"新北市萬里區","北基里","605","258550","427","311","151","517","549.66","128.62"
"新北市萬里區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市萬里區","合計","4595","2254041","491","337","170","606","606.84","123.71"
"新北市淡水區","草東里","250","176708","707","440","192","883","779.81","110.32"
"新北市淡水區","長庚里","478","321803","673","384","184","827","867.06","128.79"
"新北市淡水區","清文里","331","185857","562","315","153","607","925.53","164.83"
"新北市淡水區","鄧公里","2176","1883786","866","542","252","1084","1393.74","160.99"
"新北市淡水區","永吉里","268","167870","626","380","183","744","723.87","115.56"
"新北市淡水區","協元里","425","233151","549","347","159","664","705.66","128.63"
"新北市淡水區","民安里","205","146818","716","426","198","900","951.57","132.87"
"新北市淡水區","新生里","152","77327","509","333","167","677","526.02","103.40"
"新北市淡水區","文化里","565","352611","624","434","182","855","638.53","102.31"
"新北市淡水區","油車里","1714","1046045","610","376","179","761","765.18","125.38"
"新北市淡水區","沙崙里","1345","809605","602","374","162","749","735.69","122.22"
"新北市淡水區","水碓里","1784","1098541","616","389","185","756","835.50","135.68"
"新北市淡水區","北投里","3520","2826716","803","553","243","1093","869.33","108.25"
"新北市淡水區","崁頂里","5801","4703730","811","535","244","1039","1023.24","126.19"
"新北市淡水區","屯山里","304","139545","459","334","181","572","539.78","117.59"
"新北市淡水區","中和里","156","77261","495","324","168","595","540.08","109.05"
"新北市淡水區","水源里","566","310874","549","348","170","670","800.14","145.68"
"新北市淡水區","忠寮里","297","178804","602","341","192","681","866.16","143.87"
"新北市淡水區","樹興里","417","375998","902","404","197","944","1891.03","209.72"
"新北市淡水區","埤島里","504","359239","713","487","224","943","819.85","115.02"
"新北市淡水區","興仁里","475","274738","578","350","164","588","1002.67","173.35"
"新北市淡水區","義山里","729","353628","485","343","179","578","636.59","131.23"
"新北市淡水區","蕃薯里","273","130511","478","358","173","593","617.20","129.10"
"新北市淡水區","忠山里","244","134352","551","351","175","661","650.47","118.13"
"新北市淡水區","賢孝里","385","219123","569","338","169","621","995.39","174.89"
"新北市淡水區","竿蓁里","4019","3487038","868","554","229","1088","1162.28","133.96"
"新北市淡水區","坪頂里","453","393390","868","435","194","901","2648.61","304.99"
"新北市淡水區","八勢里","2475","2792366","1128","626","270","1266","1874.47","166.14"
"新北市淡水區","竹圍里","2193","1703899","777","459","206","1005","965.14","124.22"
"新北市淡水區","中興里","1116","653722","586","374","177","705","846.44","144.50"
"新北市淡水區","福德里","2544","2347308","923","558","244","1153","1372.34","148.73"
"新北市淡水區","民生里","2512","1908135","760","473","215","958","935.96","123.22"
"新北市淡水區","新興里","2462","1581511","642","420","192","852","782.11","121.75"
"新北市淡水區","新義里","1237","638075","516","341","158","647","643.68","124.79"
"新北市淡水區","新春里","2859","2072765","725","487","215","991","766.36","105.70"
"新北市淡水區","新民里","1483","1158038","781","436","206","951","1228.97","157.38"
"新北市淡水區","正德里","1540","1012888","658","438","202","899","689.32","104.80"
"新北市淡水區","北新里","913","697670","764","469","228","1019","997.61","130.55"
"新北市淡水區","幸福里","1173","689463","588","394","185","727","753.91","128.27"
"新北市淡水區","學府里","1404","885420","631","402","186","793","786.03","124.64"
"新北市淡水區","民權里","1575","1331270","845","510","222","1012","1287.72","152.35"
"新北市淡水區","大庄里","2964","2198969","742","458","210","953","1189.80","160.37"
"新北市淡水區","其他","3","2566","855","1029","643","1154","532.76","62.30"
"新北市淡水區","合計","56289","42139134","749","460","208","942","1079.24","144.16"
"新北市汐止區","仁德里","576","341600","593","402","208","717","649.25","109.48"
"新北市汐止區","義民里","418","243672","583","380","169","814","653.23","112.06"
"新北市汐止區","禮門里","332","238996","720","422","178","816","1744.65","242.36"
"新北市汐止區","智慧里","1682","1372750","816","498","219","1013","1032.73","126.54"
"新北市汐止區","信望里","108","78514","727","477","217","916","876.81","120.61"
"新北市汐止區","橋東里","1054","719145","682","457","215","893","710.95","104.20"
"新北市汐止區","茄苳里","1321","714409","541","391","193","703","551.49","101.97"
"新北市汐止區","保安里","516","247932","480","348","173","574","507.29","105.58"
"新北市汐止區","保長里","1568","976594","623","426","217","809","858.38","137.82"
"新北市汐止區","鄉長里","711","378191","532","353","187","661","559.13","105.12"
"新北市汐止區","江北里","1961","1091156","556","366","196","677","665.70","119.64"
"新北市汐止區","烘內里","495","292085","590","370","174","719","843.70","142.98"
"新北市汐止區","拱北里","1490","712228","478","341","183","603","518.66","108.51"
"新北市汐止區","樟樹里","670","352256","526","377","184","649","563.94","107.26"
"新北市汐止區","北峰里","1540","852760","554","374","197","695","593.43","107.17"
"新北市汐止區","北山里","1952","1301029","667","418","203","811","794.60","119.22"
"新北市汐止區","八連里","297","140720","474","377","172","597","452.07","95.41"
"新北市汐止區","白雲里","1410","1113345","790","443","210","940","1110.97","140.70"
"新北市汐止區","橫科里","1452","930812","641","416","206","788","735.28","114.70"
"新北市汐止區","東山里","180","98968","550","359","157","571","685.74","124.72"
"新北市汐止區","新昌里","1812","1274085","703","461","223","895","831.08","118.20"
"新北市汐止區","秀峰里","1356","931161","687","415","212","878","876.56","127.65"
"新北市汐止區","復興里","2638","2656501","1007","596","261","1291","1309.93","130.08"
"新北市汐止區","長安里","472","239277","507","349","167","625","537.86","106.10"
"新北市汐止區","福山里","1327","1357897","1023","518","241","1158","1574.84","153.90"
"新北市汐止區","宜興里","1007","857059","851","513","240","1011","1103.57","129.66"
"新北市汐止區","中興里","2776","1902525","685","390","199","769","2745.08","400.54"
"新北市汐止區","湖光里","2211","1970191","891","526","242","1082","1344.69","150.90"
"新北市汐止區","厚德里","2355","1455312","618","414","219","797","687.72","111.29"
"新北市汐止區","忠孝里","2860","1994178","697","434","214","870","859.12","123.21"
"新北市汐止區","文化里","1550","1276924","824","501","222","1042","1140.12","138.39"
"新北市汐止區","自強里","2021","1767406","875","502","231","1092","1253.13","143.29"
"新北市汐止區","金龍里","1698","1133789","668","439","215","832","795.54","119.14"
"新北市汐止區","福德里","1056","609049","577","399","193","741","609.54","105.68"
"新北市汐止區","興福里","1047","675691","645","428","202","801","738.61","114.45"
"新北市汐止區","康福里","1893","1413078","746","493","234","959","884.71","118.52"
"新北市汐止區","忠山里","1304","1664616","1277","629","266","1479","2204.70","172.71"
"新北市汐止區","環河里","443","254959","576","390","205","722","696.06","120.94"
"新北市汐止區","東勢里","1632","1786738","1095","614","279","1347","1606.77","146.76"
"新北市汐止區","山光里","890","529047","594","386","196","715","714.16","120.14"
"新北市汐止區","大同里","971","664573","684","441","218","869","825.38","120.60"
"新北市汐止區","崇德里","1687","1112938","660","435","211","843","730.67","110.75"
"新北市汐止區","湖興里","2305","2102288","912","509","248","1075","1494.36","163.85"
"新北市汐止區","長青里","354","450430","1272","622","264","1315","2031.02","159.62"
"新北市汐止區","福安里","2267","2190181","966","615","282","1287","1098.51","113.70"
"新北市汐止區","秀山里","1529","1299278","850","430","200","1022","1442.85","169.80"
"新北市汐止區","建成里","1902","1407632","740","497","230","975","803.16","108.52"
"新北市汐止區","城中里","1558","1252520","804","554","267","1033","918.34","114.23"
"新北市汐止區","湖蓮里","1058","1183516","1119","680","297","1439","1365.84","122.10"
"新北市汐止區","保新里","998","513269","514","385","199","681","508.26","98.83"
"新北市汐止區","其他","13","11427","879","536","391","798","879.86","100.10"
